SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
CC(=O)CC(=O)Nc1ccccc1,46.17,1,0.7126672765839991,1.4972705192395956,1.581
CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,40.46,1,0.8353672123123482,2.7987060122084824,2.302
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,46.53,1,0.8414278696289341,1.760830273841826,2.379
CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,46.61,1,0.839030177060946,2.2977046358322095,2.62
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,52.60000000000001,1,0.7490451628929792,1.9080645133401575,1.268
CC(C)COC(=O)c1ccccc1O,46.53,1,0.7501787491095314,1.7105830148419372,2.095
CC(C)NNC(=O)COc1ccc(Cl)cc1,50.36,1,0.7738369433969671,1.9455239998238572,2.645
CC(=O)ON(C(=O)OC(C)C)c1ccccc1,55.84,1,0.7414613457950243,2.456736481506109,1.844
CC(Cc1ccccc1)OC(N)=O,52.32,1,0.7675146053491816,2.283796667082031,2.212
Cc1cc(Cl)ccc1OC(C)C(=O)O,46.53,1,0.841129822929286,2.181910891538731,2.519
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,46.53,1,0.8543653385157546,2.3948527577706127,2.6180000000000003
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,46.53,1,0.8755136638110982,2.163589062016902,2.468
Cc1cc(Cl)ccc1OCC(=O)O,46.53,1,0.8131158175997406,1.5951083214373973,2.457
Cc1cc(Cl)ccc1OCCCC(=O)O,46.53,1,0.7886629905263892,1.6468111675844028,2.527
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,46.53,1,0.7849558299886599,2.0048308106072987,1.719
Cc1ccc(C)c(CCNC(N)=O)c1,55.12,1,0.7490645607316821,1.833930383262988,1.922
Cc1cccc(C)c1CCNC(N)=O,55.12,1,0.7490645607316821,1.947534431845984,2.108
Cc1ccccc1OCC(O)CO,49.69,1,0.7212449591035148,2.156942820928185,2.465
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,40.46,1,0.7737832706212212,2.6854816467277,2.0980000000000003
CCC(OC(N)=O)c1ccccc1Cl,52.32,1,0.8395573511542356,2.5936994460851803,2.478
CCCCCCc1ccc(O)cc1O,40.46,1,0.7064082483225956,1.8658581004850383,2.548
CCN(CC)C(=O)c1ccc(O)c(OC)c1,49.77000000000001,1,0.8474983482243597,1.7645227150621068,3.161
CCN(CC)C(=O)c1ccccc1O,40.540000000000006,1,0.7957363966611944,1.7056311929795882,2.523
CCN(CC)c1cccc(OC(=O)NC)c1,41.57,1,0.849157299539307,2.076779244579102,3.388
CCN(CC)CCNC(=O)c1ccc(N)cc1,58.36,1,0.7315396930195435,1.7916872037718168,2.082
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,41.57000000000001,1,0.7954784456233751,1.7627400901137786,2.437
CCNCC(O)c1cccc(O)c1,52.489999999999995,1,0.6500790582218501,2.4312697440051085,3.201
CCOC(=O)c1ccccc1O,46.53,1,0.6781016736351199,1.4687989040651814,2.1
CCOC(=O)c1ccccc1C(=O)OCC,52.60000000000001,1,0.7313625096648502,1.5197799438798008,1.412
CCOc1ccccc1C(N)=O,52.32,1,0.7308083074639656,1.4465947082609851,1.798
CCOc1cc(C=O)ccc1O,46.53,1,0.6935743887715065,1.8870870159532913,2.019
CCP(=O)(OC)Oc1ccc(C#N)cc1,59.32,1,0.7389818672303551,2.961558516177309,5.46
CC(=O)N(C)C(=O)Oc1cc(C)c(C)cc1Cl,46.61,1,0.7751384768589139,2.369469728693703,1.806
CC(=O)N(C)C(=O)Oc1cccc(C(C)(C)C)c1,46.61,1,0.7683487505127444,2.263269763144125,2.397
CN(C)C(=O)c1ccccc1O,40.540000000000006,1,0.6763840517918872,1.6312718498693766,1.856
CNC(=O)Oc1cc(C)c(N(C)C)cc1C(C)C,41.57,1,0.8964836340182495,2.454111007006645,3.572
C#CCOc1ccccc1OC(=O)NC,47.56,1,0.7589197133552534,2.198018833089632,3.409
C=CCOc1ccccc1OC(=O)NC,47.56,1,0.7676688414671773,2.035705646276446,3.015
CNC(=O)Oc1ccc(N(C)C)c(C)c1,41.57,1,0.8050895773277172,2.133144657265456,3.841
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,41.57,1,0.8326808767157128,2.377016607216463,4.2010000000000005
C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C,41.57,1,0.8099272311168643,2.8262209235965656,3.489
C#CCOc1cccc(OC(=O)NC)c1,47.56,1,0.7589197133552534,2.2458605913313896,3.136
CNC(=O)Oc1ccc(C)c(N(C)C)c1,41.57,1,0.8050895773277172,2.1488254264962254,3.656
C=CCN(CC=C)c1ccc(OC(=O)NC)cc1,41.57,1,0.7843366900959976,2.483280964453453,3.4530000000000003
C#CCN(C)c1ccccc1OC(=O)NC,41.57,1,0.7811196801055056,2.6346376361874935,3.5610000000000004
CNC(=O)Oc1ccccc1OC(C)C,47.56,1,0.8296418352028073,1.8854445634568258,3.4760000000000004
CNP(=O)(NC)Oc1ccccc1,50.36,1,0.7248105097070122,2.6746397500088257,3.155
CNS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,46.17,1,0.8425906299749838,2.0541113549229078,1.731
COC(=O)c1ccccc1C(=O)OC,52.60000000000001,1,0.6648651607326014,1.4867453630200753,1.456
COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,46.53,1,0.8243940331863381,2.222584431845984,2.93
COc1c(Cl)ccc(Cl)c1C(=O)O,46.53,1,0.8343805307908135,1.9574085282893687,2.3280000000000003
COc1cc(CCC(C)=O)ccc1O,46.53,1,0.7960919268233743,1.7842226909552963,1.877
COc1ccc(CC(=O)O)cc1,46.53,1,0.7361978698902024,1.3312100928763702,2.03
COc1ccc(N)c(OC)c1,44.480000000000004,1,0.650857113073011,1.5527987978356919,2.519
COc1ccc(NC(=O)N(C)C)cc1Cl,41.57,1,0.8449387331326265,1.7348981188039172,2.155
COc1ccccc1OCC(O)CO,58.92,1,0.7198499687675642,2.100741053061201,2.1180000000000003
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,55.84,1,0.7717915307026936,2.7628963699392433,2.6210000000000004
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,41.57,1,0.8512572101728574,2.2367727341885324,2.135
CON(C)C(=O)Nc1ccc(Br)cc1,41.57,1,0.8287384573846017,1.9793514358945679,2.112
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,41.57,1,0.8182421638748345,2.0331200418808386,2.337
CON(C)C(=O)Nc1ccc(Cl)cc1,41.57,1,0.7683684755629444,1.8816158083642023,2.076
COP(=O)(OC)Oc1ccc(Cl)cc1Cl,44.760000000000005,1,0.7816020094191659,2.3872735034193013,2.734
COP(=O)(OC)OCc1ccccc1,44.760000000000005,1,0.7094105104677766,2.134718455514623,5.084
COP(=S)(OC)Oc1ccc(C#N)cc1,51.480000000000004,1,0.7600980515891553,2.614201411486844,3.054
COP(=S)(OC)Oc1ccc(C#N)cc1Cl,51.480000000000004,1,0.7916394209582451,2.785364217745469,3.444
COS(=O)(=O)c1ccc(C)cc1,43.370000000000005,1,0.6543027326762967,1.8004848306386076,2.737
CS(=O)(=O)Oc1ccc(Cl)cc1Cl,43.370000000000005,1,0.7460556374077881,1.9115248178821282,1.936
CSc1c(C)cc(OC(=O)N(C)C(C)=O)cc1C,46.61,1,0.7727572713929084,2.722202005369983,2.749
CSCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,55.84,1,0.8361854681448944,2.4391952825709247,2.66
O=C(CF)NC(=O)Nc1ccccc1,58.2,1,0.7486202728566366,1.8161788105442085,3.895
C=CCOc1ccccc1C(N)=O,52.32,1,0.705589923774826,1.8085782115472888,2.356
NC(=O)OC(CCl)Cc1ccccc1,52.32000000000001,1,0.7775024151250292,2.591157621108538,2.64
NC(=O)OCCCc1ccccc1,52.32000000000001,1,0.7152164577917951,1.6139066938757693,2.208
O=C(O)c1cc(Cl)ccc1O,57.53,1,0.6786070990602082,1.5960868084457704,2.839
C=CCOc1ccc(CC(=O)O)cc1Cl,46.53,1,0.7852220850465939,1.9515548824061693,2.334
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,40.54,1,0.7110607782360152,2.20076708575964,3.602
