SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
CCC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,70.59,1,0.6785464885507252,2.330359006170937,-5.2198415
CC(=O)N[C@@H](Cc1ccccc1)C(N)=O,72.19,1,0.7392537139575799,2.024423806984064,-5.10009
CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(C)=O,87.30000000000001,1,0.6634167924396038,2.623174896323752,-5.2142239
CC(=O)C(NC(=O)CN)c1ccc(O)cc1,92.42,1,0.6731427334307734,2.6264261437632186,-5.2800002
NS(=O)(=O)c1ccc(Cl)cc1,60.160000000000004,1,0.7197867263698907,1.470664527278661,-4.2620125
CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(C)=O,87.30000000000001,1,0.6884060373098841,2.5303410662383428,-5.7484403
CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](NC(C)=O)C(C)C,87.30000000000001,1,0.6883851767206594,2.5839739172258724,-5.3900242
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,99.59999999999998,3,0.8613672076779288,2.6621529597870204,-4.71
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,99.6,3,0.8701839218107902,2.441683282589219,-4.4490995
NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,85.32,3,0.7108052891482256,2.6519887132703666,-4.3103647
COCN1C(=O)NC(=O)C(c2ccccc2)(c2ccccc2)C1=O,75.71000000000001,3,0.8679241869999293,2.378717871863323,-4.5
COCN1C(=O)N(COC)C(=O)C(c2ccccc2)(c2ccccc2)C1=O,76.15,3,0.7289241728381496,2.581240536736807,-4.4499998
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,75.27,3,0.8150689211428954,2.156496697355246,-4.46
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,83.55000000000001,3,0.7233587999857974,2.597498313427911,-4.6999998
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,62.21000000000001,2,0.8140970679577942,2.994299868075325,-4.46
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,97.97,2,0.7871395577774678,1.953467543379018,-4.75
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,71.11,3,0.8915973887511962,2.7591682278505534,-4.6788902000000006
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,84.07999999999998,3,0.72749043527813,2.0326266538900537,-4.5100002
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,65.78,3,0.8887969358156733,2.672037940167886,-4.8099742
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccnn1CCc1ccncc1,69.03999999999999,3,0.7127480644656505,2.2707295582416176,-5.1515226
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,97.97,2,0.8173307365183631,2.1065251743119155,-5.8393164
CC(=O)NCC1CN(c2cc(F)c(-c3ccncc3)c(F)c2)C(=O)O1,71.53,3,0.922379224546876,2.90213694445864,-4.29
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,68.53,3,0.7678065120522066,2.077671303066275,-4.6900001
CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC1CCCCC1)NC(C)=O,87.30000000000001,2,0.6506838354076934,2.7822049865915623,-5.141333599999999
CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,75.71000000000001,2,0.8422050786185118,2.5058829222548535,-4.5900002
CC(=O)c1ccc(N2CC(CO)OC2=O)cc1,66.84,2,0.7994276445073709,2.4861015676535327,-4.1799998
CC(=O)c1ccc(N2CC(CN)OC2=O)cc1,72.63,2,0.7967366887331196,2.5287212075880667,-4.8499999
Nc1cc(-c2ccncc2)c[nH]c1=O,71.77,2,0.6996440987416698,2.3446109703075226,-4.7544875
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,77.98,3,0.7541053298167572,2.144357116765935,-4.8050604
Cn1c(NCCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)cc(=O)n(C)c1=O,68.5,3,0.6697790268175458,2.531454665110969,-4.8783755
O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1ccncc1,66.91,3,0.6896849189629866,2.533269198403369,-5.158072
O=C(Nc1cccc(OC(F)(F)F)c1)c1nscc1NCc1ccncc1,76.14,3,0.6519570815528896,2.605085402397462,-5.1003633000000015
CC(C)(C)c1cccc(NC(=O)c2nscc2NCc2ccncc2)c1,66.91,3,0.6867306237793391,2.524160674494846,-5.2516832
O=C(Nc1cccc(Br)c1)c1nscc1NCc1ccncc1,66.91,3,0.6876914840444764,2.4872141702183814,-5.2606096
Cc1ccc(NC(=O)c2nscc2NCc2ccncc2)cc1C(F)(F)F,66.91,3,0.6588197021957454,2.6345628039432842,-5.2295737
