SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
COc1ccc(CC(N)C(=O)O)cc1C(=O)O,109.85000000000001,1,0.6833749790030447,2.2844434989137614,1.68
O=C(O)CCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,112.93000000000002,1,0.6590474492813336,2.317040769696728,2.59
O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,112.93000000000002,1,0.6939773416333189,2.3062428451976835,2.527
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,107.2,2,0.8045216732232587,2.160921512465011,2.01
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,114.74,2,0.6936970547411251,2.3443464664469644,2.455
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,105.51,2,0.8533555071280714,2.2113109944374756,3.162
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,109.17,3,0.7556422641252262,2.5208745950347957,2.445
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,109.93,3,0.8451550160132962,2.155781785627191,1.811
O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,108.74,2,0.8069062865734278,2.0185154259919145,0.983
NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,119.46999999999998,3,0.7490884504561636,1.9452672471587906,1.838
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,101.73,2,0.7869434425499668,2.5667065801569287,1.5419999999999998
CNC(=O)N1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,104.91,2,0.668541957719638,2.560686840572247,2.171
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,101.3,2,0.8942800879351961,1.959122228957872,1.546
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,106.42000000000002,3,0.7044218634482015,2.490032587955989,1.475
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,107.2,2,0.8045216732232587,2.133945024801731,2.01
CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21,100.15,2,0.8506786438003714,2.841816709315461,2.152
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,106.51000000000002,2,0.6669930006328431,2.3144894760688963,3.612
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,101.21000000000001,3,0.6771640709615071,2.6628561006902736,2.396
O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],114.96000000000001,2,0.6674234071506591,2.7115163281399024,4.26
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,114.96000000000001,2,0.6674234071506591,2.7133357127552866,4.38
COC(=O)Nc1nc2ccccc2n1C(=O)NCCCCCC#N,109.03999999999999,2,0.7919996290767678,2.52356900308504,2.12
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,100.9,2,0.6603736450853359,2.0059262115252867,1.941
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,100.35,3,0.8175614911237252,2.530190602844325,1.278
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,107.19999999999999,2,0.8045216732232587,2.10686403786414,1.669
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,109.49,2,0.7862751201178846,2.124168524550125,2.335
