SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1,108.86999999999999,3,0.7515917896263669,2.111741377021712,2.2
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,118.55999999999999,3,0.723606211529189,2.457590384899351,0.85
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,116.43,2,0.7870878791639985,2.2735828777265983,0.2
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,116.43,2,0.7870878791639985,2.2528399069043186,-0.73
NC(=O)Nc1sc(-c2ccc(OCCN3CCCCC3)cc2)cc1C(N)=O,110.68,3,0.6770751366893846,2.2602658219778817,1.2
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,114.82,3,0.6748631209034911,2.5355818789154547,2.93
Cc1ccc(Oc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,107.2,3,0.7135889929195511,2.262884494732363,2.47
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,109.93,3,0.8451550160132962,2.155781785627191,-0.94
N#Cc1nc(NC2CCCCC2)c(N)c(N2CCOCC2)n1,100.09,3,0.8724878199937893,2.6353949918021407,2.81
COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,106.39000000000001,2,0.6512093777839975,2.1273377534178284,2.9
CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,102.82,3,0.6640331402124737,2.4450383138934306,1.5
CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,100.09,2,0.8629481778820882,2.8249773074348212,3.08
CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,100.09,2,0.8216513973910307,2.7430294950484644,2.04
CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,100.09,2,0.8398149605397617,2.7185553558309987,2.79
COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,116.66999999999999,2,0.6710766843361331,2.203124869127679,2.34
CN(C)CCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,110.68,2,0.7098664015683189,2.2672943424515566,1.16
NC(=O)Nc1cc(-c2cccc(O)c2)sc1C(N)=O,118.44,2,0.6833336199537047,2.3428048606842804,2.21
N#Cc1nc(Nc2ccccc2)c(N)c(N2CCOCC2)n1,100.09,3,0.8850144276498572,2.4199380206482957,2.72
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,115.27,3,0.7414814883691502,2.71423979699701,1.41
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,106.42000000000002,3,0.7044218634482015,2.490032587955989,1.1
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,101.73,2,0.7869434425499668,2.5667065801569287,-1.2
CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,101.73,2,0.7869434425499668,2.5667065801569287,-0.84
C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,101.92999999999999,3,0.6684279264735922,2.9422504776509584,3.5
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,101.92999999999999,3,0.6876209789485163,2.318070072117603,3.27
C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,101.92999999999999,3,0.6684279264735922,2.9422504776509584,3.6
Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,115.78999999999999,3,0.7420988666446705,2.4064516329222805,1.6
NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O,101.45000000000002,3,0.7655130866679347,2.1879810303261547,1.75
CCCNC(=O)c1nnc2c(-c3ncccn3)cccc2c1N,106.68,3,0.7609204912248926,2.4721859268199893,1.86
CCCNC(=O)c1nnc2c(-c3ncccn3)c(F)ccc2c1N,106.68,3,0.7586673118140026,2.6341875551212404,2.07
O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,117.07999999999998,2,0.6795202371176087,2.580519079246928,0.26
Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,118.64000000000001,3,0.8154437215834872,2.694973169899354,-0.5
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,101.93,3,0.6876209789485163,2.322343059595241,2.8
COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1,108.05,3,0.6506538712560775,2.339181031715091,2.26
Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1,104.11000000000001,3,0.7228508878594245,2.6182690383744447,2.64
Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,103.27,3,0.7161808644494797,2.637661961838022,3.7
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,105.51,3,0.6621176234986874,2.0976418459539055,2.27
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,107.2,2,0.8045216732232587,2.160921512465011,-0.65
COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2N)c1,109.17,3,0.7590431326534564,2.4588605780304302,2.14
NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,109.58000000000001,3,0.6593843925158868,2.3823163448419873,2.3
Nc1c(C(=O)NC2CC2)nnc2c(-c3ncccn3)c(F)ccc12,106.68,3,0.7592119109058366,2.6617882338542724,1.59
Nc1c(C(=O)NC2CC2)nnc2c(-c3ncccn3)cccc12,106.68,3,0.7602122192641708,2.5006229897570513,1.5
COc1ncc(C)cc1-c1cccc2c(N)c(C(=O)NC3CC3)nnc12,103.02000000000001,3,0.7499486460077077,2.581196191255021,3.4
COc1ccc(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c(OC)n1,112.25,3,0.6951764390595196,2.735876775431894,3.37
CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1)C(F)(F)F,103.7,2,0.745434998867756,2.6656977777743247,2.78
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(O)cc(C(F)(F)F)c1,103.79,3,0.6744983319441944,2.487836291121697,0.8
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,100.19,2,0.7708144759661694,2.2806390976963122,0.3
COc1ccc(NC(=O)c2nnc(Nc3ccccc3F)o2)cn1,102.17,3,0.7414449733415359,2.35392711837129,3.2
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,110.50999999999999,3,0.6718919402305561,2.3664623138934324,-0.44
Nc1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,119.81,2,0.7424230495876635,2.3212089644534526,2.67
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,105.47000000000001,3,0.656911600305928,2.409337099318533,0.4
N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,106.49000000000001,3,0.6544987502307386,2.643883796747197,1.64
Cc1onc(C(N)=O)c1C(=O)Nc1nccs1,111.11,2,0.8383796920620356,2.5161975147374473,1.63
CC(=O)N1CCN(c2nc(C#N)nc(NCC(C)C)c2N)CC1,111.17,2,0.8390013302621028,2.6713133993474596,2.4
CC(C)CNc1nc(C#N)nc(N2CCNCC2)c1N,102.89,2,0.7308196889851137,2.834472388798032,0.7
N#Cc1nc(NC2CCCC2)c(N)c(N2CCOCC2)n1,100.09,3,0.8592037533608574,2.6540093203060646,2.59
CCCNC(=O)c1nnc2c(-c3cnccc3OC)cccc2c1N,103.02000000000001,3,0.7409616348030782,2.4458334680292975,2.83
Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,104.55,3,0.6593510470894784,2.7072057894107324,1.86
Cc1cc(CNc2ncc(Cl)c(Nc3cc(C)[nH]n3)n2)on1,104.55,3,0.6637410535030133,2.745158522021921,2.68
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,104.47000000000001,3,0.7757070641148665,2.590124583810157,2.81
CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3S(C)(=O)=O)cn2)CC1,114.82000000000001,3,0.6748631209034911,2.633152183029946,2.4
