SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
O=C(O)c1cccc(C(=O)O)c1C(=O)O,111.89999999999999,1,0.679088944488526,1.7785437696914883,-0.8370000000000001
N#CCCN(CCC#N)C(Cc1ccc(O)cc1)C(=O)O,108.35000000000001,1,0.749979762915973,2.973597619733491,-1.68
COc1cc(C(=O)O)c(C(=O)O)cc1O,104.06,1,0.6839608111865446,1.9060632963187096,-1.21
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,111.89999999999999,1,0.679088944488526,1.6759840140349276,-1.9422995529
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,111.89999999999999,1,0.679088944488526,1.6938372608157515,-1.0003
NC(=O)c1cccc(S(N)(=O)=O)c1,103.25,1,0.6677524588225949,1.7029691617735327,-2.1554
NC(=O)c1ccc(S(N)(=O)=O)cc1,103.25,1,0.6677524588225949,1.6077605644884638,-2.3015
O=C(O)c1cc(Br)cc(C(=O)O)c1C(=O)O,111.89999999999999,1,0.7777565863656606,2.094927837449644,-1.4481
O=C(O)CC[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,111.97999999999999,2,0.762059754763092,2.451203481695412,-1.4463316859
Cc1cc(O)n(CCC(=O)O)c(=O)c1C#N,103.32,1,0.7602820764429918,2.5880979258977828,-1.4436540675999998
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,107.2,2,0.8045216732232587,2.133945024801731,-2.68
CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,107.2,2,0.8037734822248614,2.163871015171658,-2.427
COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,116.66999999999999,2,0.8897569803286317,2.4211234876991305,-3.02
CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O,100.7,2,0.8012554248527131,2.5156141003419066,-1.54
CC(C)CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O,100.7,2,0.7163779893271293,2.6132645542019013,-1.42
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,101.73,2,0.7869434425499668,2.5667065801569287,-2.88
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,114.74,2,0.6936970547411251,2.3443464664469644,-2.101
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,105.51,2,0.8533555071280714,2.2113109944374756,-2.8608
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,114.53000000000002,2,0.8732255854253467,2.3792362738412596,-3.03
COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,103.53,2,0.9062725642264461,2.234897846673489,-4.22
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,114.53000000000002,2,0.8732255854253467,2.49655663583221,-2.72
CC(C)CNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,106.32999999999998,2,0.7541509182291161,2.4126285436349892,-1.16
CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,106.32999999999998,2,0.8158490426561991,2.4681775155284793,-1.98
