SMILES,tpsa,num_five_six_membered_rings,QED,SAS,Task
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,65.2,2,0.8445712183265353,2.3786481030837443,8.0
CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1,84.22,3,0.6978426723205459,2.439940347452408,16.98
Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n[nH]1,78.00999999999999,2,0.7235153195669828,2.4393881809220375,57.0
CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,81.41,3,0.736560173033363,2.2184250637523846,4.17
COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,81.41,3,0.7726345351234016,2.179541785627192,3.09
COc1ccc(Cc2c(N)n[nH]c2N)cc1,89.95,2,0.7210070011634854,2.2512284753483325,3.63
COc1ccc2nc(NC(=O)CCc3ccc(OC)c(OC)c3)sc2c1,69.68,3,0.6812402562999569,1.9259095310437022,150.0
COc1ccc(N(C(C)=O)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,67.87,3,0.7438052004998361,2.772524356404803,150.0
COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1,81.18,2,0.876358629831526,2.6741513103884227,3.0
COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,60.45,3,0.7505518362057357,1.8582358515612558,120.23
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,82.0,3,0.7546211739908536,2.260509323143495,5.13
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,82.0,3,0.7546211739908536,2.260509323143495,3.0
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1,70.08000000000001,3,0.7748129921524709,2.0609059008700576,3.0
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl,83.71000000000001,3,0.6803193095708988,2.950708350054658,63.1
CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.6618580825137935,2.698038642119087,4.0
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,87.15,3,0.7083635802993634,2.0508221864784897,3.0
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,87.15,3,0.7334845155143865,1.9912683041563337,3.0
CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O,87.15000000000002,3,0.7147443619914222,2.6374380779106694,7.0
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.7147443619914222,2.6235218385944297,7.48
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,87.15,3,0.6867218022548148,2.1595106803465836,3.0
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.7147443619914222,2.6235218385944297,3.0
C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,87.15,3,0.6718202411726539,2.821306141037594,17.0
CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,61.07,3,0.6628702331009906,2.0234958751327863,150.0
Cc1ccccc1Nc1nc(N)nc(C)c1Br,63.83,2,0.8922608402575031,2.176819445997676,150.0
O=C(NS(=O)(=O)c1ccccc1Cl)c1ccc[nH]1,79.03,2,0.9016630180234092,2.243166502914992,3.31
c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,66.49000000000001,3,0.7578557226195858,2.927765795391437,36.31
Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(C(=O)O)c1,79.54,3,0.7542966545666218,1.8549993198271224,66.07
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,66.91,3,0.7193295336249944,2.1299236890577493,15.49
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,66.91,3,0.7193295336249944,2.1299236890577493,150.0
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,85.84,3,0.692565162753355,2.1125705966321586,150.0
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,67.50999999999999,3,0.7476258148419598,2.6265332580943763,3.0
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,67.50999999999999,3,0.7476258148419598,2.6265332580943763,3.0
CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,67.50999999999999,3,0.7476258148419598,2.6265332580943763,3.47
O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,71.33,3,0.6532846263847157,2.3201906907519927,11.0
O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,71.33,3,0.6532846263847157,2.3201906907519927,32.0
CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,64.41,3,0.7304137045596948,2.952762571218919,72.44
COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,63.690000000000005,3,0.7891005916351845,2.5413494823940894,3.0
COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,63.690000000000005,3,0.7973633816844287,2.5879226919431613,29.0
COc1ccnc(CCc2nc3cccnc3[nH]2)c1,63.690000000000005,3,0.7744470553578818,2.4139305369311117,18.89
COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,63.690000000000005,3,0.7973633816844287,2.5879226919431613,3.2
COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,64.11,3,0.6955902630270911,2.067094996854431,60.26
COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,64.11,3,0.6955902630270911,2.067094996854431,150.0
COc1cc2cc(-c3ccc(O)cc3O)nc(C)c2cc1OC,71.81,3,0.7724342249420274,2.27885034989691,150.0
Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,82.16,2,0.780112339093671,2.9533873495731466,17.38
Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,82.16,2,0.780112339093671,2.9533873495731466,27.54
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,85.81,3,0.8758150365759886,2.525221589255761,64.57
